timestamp,price
1745856625079,93572.1
1745856625579,93572.1
1745856626079,93572.0
1745856626579,93572.1
1745856627079,93572.0
1745856627579,93572.1
1745856628079,93572.1
1745856628579,93572.1
1745856629079,93572.0
1745856629579,93572.0
1745856630079,93572.1
1745856630579,93572.1
1745856631079,93572.1
1745856631579,93572.1
1745856632079,93572.1
1745856632579,93572.0
1745856633079,93572.1
1745856633579,93572.6
1745856634079,93572.6
1745856634579,93572.6
1745856635079,93572.6
1745856635579,93572.6
1745856636079,93572.6
1745856636579,93572.6
1745856637079,93572.6
1745856637579,93572.6
1745856638079,93572.6
1745856638579,93572.7
1745856639079,93572.7
1745856639579,93572.7
1745856640079,93572.7
1745856640579,93568.1
